Participant,Session,Block,Task,Order,ComplementaryOri,Trial,OnsetDelay,Orientation,WidegetInitialOri,Color,ColorIsTarget,ColorResponse,ColorRT,OrientationResponse,OrientationRT
AOH2003W,2024-12-17-14-16-25,1,single,color,True,1,1.938,-65,-42.1,p2,True,target,1.968,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,2,0.551,-30,-46.1,1p,False,distractor,0.667,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,3,0.837,-40,-61.7,s2,False,distractor,1.218,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,4,0.611,-55,-32.1,2s,True,target,0.884,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,5,0.775,-60,-38.1,p1,True,target,0.701,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,6,0.528,-45,-56.8,s1,False,distractor,1.201,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,7,0.734,-50,-38.6,1s,True,target,1.184,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,8,0.976,-25,-30.9,2p,False,distractor,1.385,,
AOH2003W,2024-12-17-14-16-25,1,single,color,True,9,0.84,-35,-43.7,p2,True,target,0.884,,
AOH2003W,2024-12-17-14-16-25,2,single,random,False,1,1.999,30,59.8,p1,True,target,0.884,55.8,11.326
AOH2003W,2024-12-17-14-16-25,2,single,random,False,2,0.792,45,44.9,2s,True,target,0.884,48.9,8.774
AOH2003W,2024-12-17-14-16-25,2,single,random,False,3,0.552,35,47.1,2p,False,target,0.884,35.1,5.255
AOH2003W,2024-12-17-14-16-25,2,single,random,False,4,0.513,25,38.5,s1,False,target,0.884,28.5,3.32
AOH2003W,2024-12-17-14-16-25,2,single,random,False,5,0.654,55,55.6,1s,True,target,0.884,48.6,3.053
AOH2003W,2024-12-17-14-16-25,2,single,random,False,6,0.857,40,41.7,s2,False,target,0.884,40.7,2.402
AOH2003W,2024-12-17-14-16-25,2,single,random,False,7,0.948,60,30.3,1p,False,target,0.884,57.3,4.771
AOH2003W,2024-12-17-14-16-25,2,single,random,False,8,0.615,50,39.7,2s,True,target,0.884,48.7,2.235
AOH2003W,2024-12-17-14-16-25,2,single,random,False,9,0.668,65,43.2,s2,False,target,0.884,50.2,2.869
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,1,1.725,-40,-38.6,2p,False,distractor,1.001,-49.6,4.988
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,2,0.702,-25,-32.9,p1,True,target,1.818,-30.9,4.871
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,3,0.544,-45,-28.4,s1,False,distractor,1.034,-36.4,5.905
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,4,0.841,-30,-65.0,1s,True,target,1.635,-56.0,6.406
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,5,0.854,-65,-54.3,p2,True,target,1.635,-55.3,4.937
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,6,0.525,-55,-40.2,1p,False,distractor,1.285,-52.2,7.139
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,7,0.936,-35,-32.6,p1,True,target,1.151,-48.6,4.603
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,8,0.586,-50,-52.3,2s,True,target,0.951,-49.3,4.721
AOH2003W,2024-12-17-14-16-25,3,dual,random,True,9,0.763,-60,-55.2,1p,False,distractor,1.401,-52.2,3.586
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,1,1.961,65,45.1,1s,True,distractor,1.401,54.1,3.553
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,2,0.52,60,56.0,p2,True,distractor,1.401,55.0,2.886
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,3,0.502,55,26.7,2p,False,distractor,1.401,54.7,4.671
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,4,0.756,50,45.6,s2,False,distractor,1.401,51.6,2.586
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,5,0.796,45,33.4,s1,False,distractor,1.401,53.4,3.036
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,6,0.876,40,47.9,s1,False,distractor,1.401,36.9,2.919
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,7,0.618,35,28.6,p2,True,distractor,1.401,37.6,3.019
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,8,0.647,30,55.1,2p,False,distractor,1.401,26.1,3.52
AOH2003W,2024-12-17-14-16-25,4,single,descending,False,9,0.855,25,58.8,1s,True,distractor,1.401,21.8,4.237
AOH2003W,2024-12-17-14-16-25,5,dual,ascending,True,1,1.875,-65,-59.0,p1,True,target,2.836,-54.0,3.887
AOH2003W,2024-12-17-14-16-25,5,dual,ascending,True,2,0.913,-60,-46.5,1p,False,distractor,0.784,-54.5,3.169
AOH2003W,2024-12-17-14-16-25,5,dual,ascending,True,3,0.968,-55,-51.0,2s,True,target,0.918,-56.0,3.27
AOH2003W,2024-12-17-14-16-25,5,dual,ascending,True,4,0.857,-50,-42.4,s2,False,distractor,1.101,-57.4,3.336
AOH2003W,2024-12-17-14-16-25,5,dual,ascending,True,5,0.799,-45,-53.5,s2,False,distractor,5.188,-57.5,4.32
AOH2003W,2024-12-17-14-16-25,5,dual,ascending,True,6,0.988,-40,-53.2,p1,True,target,0.984,-56.2,2.802
