Participant,Session,Block,Task,Order,ComplementaryOri,Trial,OnsetDelay,Orientation,WidegetInitialOri,Color,ColorIsTarget,ColorResponse,ColorRT,OrientationResponse,OrientationRT
JKK2004W,2024-07-10-15-41-24,1,single,color,True,1,1.965,-35,-62.1,1p,False,target,2.836,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,2,0.732,-40,-37.8,p1,True,target,0.701,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,3,0.595,-60,-39.9,1s,True,distractor,0.567,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,4,0.853,-55,-46.6,2p,False,distractor,1.301,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,5,0.547,-50,-52.9,s1,False,distractor,2.135,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,6,0.692,-45,-58.3,2s,True,target,0.717,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,7,0.554,-30,-47.4,s2,False,distractor,1.468,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,8,0.915,-25,-62.9,p2,True,target,1.535,,
JKK2004W,2024-07-10-15-41-24,1,single,color,True,9,0.794,-65,-25.8,2s,True,target,1.118,,
JKK2004W,2024-07-10-15-41-24,2,single,random,False,1,1.839,30,45.7,s2,False,target,1.118,45.7,2.786
JKK2004W,2024-07-10-15-41-24,2,single,random,False,2,0.674,40,49.3,2p,False,target,1.118,49.3,0.017
JKK2004W,2024-07-10-15-41-24,2,single,random,False,3,0.693,55,35.4,1s,True,target,1.118,36.4,12.327
JKK2004W,2024-07-10-15-41-24,2,single,random,False,4,0.562,65,33.2,s1,False,target,1.118,47.2,2.436
JKK2004W,2024-07-10-15-41-24,2,single,random,False,5,0.741,50,37.2,p2,True,target,1.118,40.2,1.335
JKK2004W,2024-07-10-15-41-24,2,single,random,False,6,0.798,60,50.2,p1,True,target,1.118,52.2,0.968
JKK2004W,2024-07-10-15-41-24,2,single,random,False,7,0.546,25,25.1,1p,False,target,1.118,19.1,1.435
JKK2004W,2024-07-10-15-41-24,2,single,random,False,8,0.785,35,57.9,1p,False,target,1.118,34.9,3.22
JKK2004W,2024-07-10-15-41-24,2,single,random,False,9,0.791,45,43.0,s1,False,target,1.118,43.0,0.751
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,1,1.624,-25,-30.0,p2,True,target,2.919,36.0,6.222
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,2,0.8,-30,-53.4,1s,True,target,2.853,-37.4,2.636
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,3,0.929,-35,-39.6,2p,False,distractor,5.421,-34.6,2.335
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,4,0.98,-40,-40.4,p1,True,distractor,3.77,-38.4,1.751
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,5,0.745,-45,-62.2,s2,False,target,2.653,-40.2,3.086
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,6,0.951,-50,-32.1,2s,True,target,4.821,-46.1,2.102
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,7,0.892,-55,-37.7,1p,False,distractor,1.618,-43.7,6.388
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,8,0.868,-60,-38.5,1s,True,target,2.786,-45.5,1.752
JKK2004W,2024-07-10-15-41-24,3,dual,descending,True,9,0.675,-65,-49.7,s1,False,distractor,2.219,-46.7,1.601
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,1,1.889,65,60.6,p2,True,distractor,2.219,60.6,1.235
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,2,0.773,60,43.6,p1,True,distractor,2.219,47.6,1.468
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,3,0.511,55,29.4,2p,False,distractor,2.219,45.4,2.052
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,4,0.505,50,37.9,s2,False,distractor,2.219,45.9,1.151
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,5,0.561,45,59.6,2s,True,distractor,2.219,48.6,1.468
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,6,0.561,40,59.9,p2,True,distractor,2.219,45.9,1.451
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,7,0.693,35,26.5,2s,True,distractor,2.219,28.5,1.552
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,8,0.83,30,47.5,p1,True,distractor,2.219,29.5,1.585
JKK2004W,2024-07-10-15-41-24,4,single,descending,False,9,0.641,25,61.1,1s,True,distractor,2.219,33.1,2.202
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,1,1.782,-65,-60.7,s1,False,distractor,2.219,-52.7,1.935
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,2,0.537,-60,-42.6,2p,False,distractor,2.219,-52.6,1.251
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,3,0.994,-55,-47.3,s2,False,distractor,2.219,-57.3,2.019
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,4,0.6,-50,-37.2,1p,False,distractor,2.219,-52.2,1.518
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,5,0.64,-45,-43.8,p1,True,distractor,2.219,-43.8,0.601
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,6,0.778,-40,-44.2,s2,False,distractor,2.219,-44.2,0.667
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,7,0.548,-35,-53.5,p2,True,distractor,2.219,-43.5,1.785
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,8,0.513,-30,-53.4,2s,True,distractor,2.219,-32.4,1.618
JKK2004W,2024-07-10-15-41-24,5,single,ascending,True,9,0.723,-25,-59.4,1p,False,distractor,2.219,-35.4,1.852
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,1,1.586,30,51.8,1s,True,target,1.151,49.8,3.386
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,2,0.939,35,37.5,s1,False,distractor,1.885,42.5,1.418
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,3,0.529,55,50.0,2p,False,distractor,1.201,48.0,3.736
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,4,0.88,65,30.5,p2,True,target,2.586,53.5,1.535
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,5,0.891,25,42.7,1s,True,distractor,1.151,48.7,2.452
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,6,0.711,45,34.7,s1,False,distractor,1.269,44.7,3.97
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,7,0.672,50,61.9,2p,False,distractor,1.952,45.9,1.701
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,8,0.843,60,49.6,p1,True,target,1.652,46.6,4.17
JKK2004W,2024-07-10-15-41-24,6,dual,random,False,9,0.645,40,62.2,2s,True,target,1.118,54.2,2.252
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,1,1.958,-65,-30.3,s2,False,distractor,1.318,-44.3,1.835
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,2,0.753,-60,-55.6,1p,False,distractor,1.802,-45.6,1.651
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,3,0.974,-55,-47.8,2p,False,distractor,1.551,-56.8,1.635
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,4,0.877,-50,-55.0,2s,True,target,0.851,-51.0,2.469
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,5,0.913,-45,-64.9,p1,True,target,1.168,-46.9,2.769
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,6,0.688,-40,-50.1,1s,True,target,0.817,-58.1,2.485
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,7,0.535,-35,-33.1,p2,True,target,1.251,-56.1,2.519
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,8,0.933,-30,-27.9,s1,False,distractor,1.685,-59.9,3.219
JKK2004W,2024-07-10-15-41-24,7,dual,ascending,True,9,0.536,-25,-41.7,s2,False,distractor,1.318,-58.7,1.735
JKK2004W,2024-07-10-15-41-24,8,single,random,False,1,1.742,45,60.0,1p,False,distractor,1.318,51.0,1.735
JKK2004W,2024-07-10-15-41-24,8,single,random,False,2,0.736,60,42.4,2s,True,distractor,1.318,53.4,1.418
JKK2004W,2024-07-10-15-41-24,8,single,random,False,3,0.599,65,47.7,p1,True,distractor,1.318,57.7,1.185
JKK2004W,2024-07-10-15-41-24,8,single,random,False,4,0.894,35,61.6,p2,True,distractor,1.318,44.6,1.151
JKK2004W,2024-07-10-15-41-24,8,single,random,False,5,0.85,55,32.9,s1,False,distractor,1.318,49.9,1.335
JKK2004W,2024-07-10-15-41-24,8,single,random,False,6,0.676,30,41.1,s2,False,distractor,1.318,28.1,1.285
JKK2004W,2024-07-10-15-41-24,8,single,random,False,7,0.822,25,27.3,2p,False,distractor,1.318,22.3,0.851
JKK2004W,2024-07-10-15-41-24,8,single,random,False,8,0.562,50,55.5,1p,False,distractor,1.318,42.5,1.518
JKK2004W,2024-07-10-15-41-24,8,single,random,False,9,0.717,40,62.8,1s,True,distractor,1.318,41.8,1.251
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,1,1.879,-55,-62.6,p2,True,target,0.901,-48.6,2.152
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,2,0.675,-30,-41.9,s2,False,distractor,1.301,-53.9,1.902
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,3,0.625,-45,-58.8,p1,True,target,1.318,-56.8,1.918
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,4,0.799,-35,-64.6,2p,False,distractor,0.968,-58.6,2.435
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,5,0.908,-25,-29.9,1s,True,target,1.001,-41.9,1.635
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,6,0.902,-65,-63.4,1p,False,distractor,0.801,-55.4,1.585
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,7,0.935,-60,-50.1,2s,True,target,1.151,-63.1,1.435
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,8,0.795,-50,-48.9,s1,False,distractor,0.702,-58.9,1.885
JKK2004W,2024-07-10-15-41-24,9,dual,random,True,9,0.581,-40,-41.0,p2,True,target,0.751,-66.0,3.436
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,1,1.797,25,33.6,s2,False,target,0.751,42.6,1.769
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,2,0.705,30,26.3,p1,True,target,0.751,32.3,1.068
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,3,0.743,35,52.1,1s,True,target,0.751,39.1,1.935
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,4,0.878,40,27.9,s1,False,target,0.751,37.9,1.368
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,5,0.758,45,57.2,2p,False,target,0.751,41.2,1.285
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,6,0.748,50,30.7,1p,False,target,0.751,40.7,1.184
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,7,0.808,55,64.7,2s,True,target,0.751,57.7,1.268
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,8,0.726,60,47.6,s2,False,target,0.751,53.6,1.068
JKK2004W,2024-07-10-15-41-24,10,single,ascending,False,9,0.76,65,47.3,1p,False,target,0.751,61.3,2.802
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,1,1.52,-65,-42.5,1s,True,target,1.952,-57.5,1.952
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,2,0.804,-60,-31.8,s1,False,distractor,0.784,-50.8,2.002
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,3,0.59,-55,-35.7,p1,True,target,0.752,-59.7,2.285
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,4,0.548,-50,-38.4,p2,True,target,0.701,-56.4,1.585
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,5,0.594,-45,-60.3,2s,True,target,0.667,-49.3,1.401
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,6,0.601,-40,-53.2,2p,False,distractor,1.185,-62.2,3.636
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,7,0.567,-35,-40.9,1p,False,distractor,0.801,-59.9,1.651
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,8,0.708,-30,-47.1,2p,False,distractor,0.651,-56.1,1.451
JKK2004W,2024-07-10-15-41-24,11,dual,ascending,True,9,0.79,-25,-42.5,p1,True,target,0.918,-56.5,1.585
JKK2004W,2024-07-10-15-41-24,12,single,random,False,1,1.652,55,35.8,p2,True,target,0.918,43.8,1.602
JKK2004W,2024-07-10-15-41-24,12,single,random,False,2,0.627,60,34.4,s1,False,target,0.918,50.4,1.918
JKK2004W,2024-07-10-15-41-24,12,single,random,False,3,0.968,30,45.4,1s,True,target,0.918,42.4,0.984
JKK2004W,2024-07-10-15-41-24,12,single,random,False,4,0.603,65,42.8,2s,True,target,0.918,60.8,1.251
JKK2004W,2024-07-10-15-41-24,12,single,random,False,5,0.936,25,26.7,s2,False,target,0.918,20.7,0.818
JKK2004W,2024-07-10-15-41-24,12,single,random,False,6,0.953,50,33.5,1s,True,target,0.918,45.5,0.984
JKK2004W,2024-07-10-15-41-24,12,single,random,False,7,0.597,35,47.9,s2,False,target,0.918,37.9,1.301
JKK2004W,2024-07-10-15-41-24,12,single,random,False,8,0.642,45,28.2,p1,True,target,0.918,38.2,1.084
JKK2004W,2024-07-10-15-41-24,12,single,random,False,9,0.505,40,43.4,2p,False,target,0.918,35.4,0.801
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,1,1.969,-25,-28.4,s1,False,distractor,1.051,-41.4,1.885
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,2,0.817,-30,-32.8,2s,True,target,0.884,-50.8,1.401
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,3,0.713,-35,-28.7,1p,False,distractor,1.168,-52.7,1.318
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,4,0.804,-40,-64.0,p2,True,target,3.62,-51.0,2.269
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,5,0.816,-45,-52.4,s2,False,distractor,0.634,-59.4,0.834
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,6,0.795,-50,-39.6,p1,True,target,0.701,-55.6,1.768
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,7,0.744,-55,-49.5,1s,True,target,0.685,-57.5,1.652
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,8,0.89,-60,-53.4,2p,False,distractor,0.751,-61.4,1.468
JKK2004W,2024-07-10-15-41-24,13,dual,descending,True,9,0.611,-65,-26.5,1p,False,distractor,0.684,-46.5,4.387
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,1,1.65,65,34.3,s1,False,distractor,0.684,46.3,1.835
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,2,0.633,60,39.0,p2,True,distractor,0.684,48.0,0.968
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,3,0.858,55,26.3,2s,True,distractor,0.684,43.3,1.185
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,4,0.522,50,50.5,1p,False,distractor,0.684,45.5,1.084
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,5,0.835,45,40.5,1s,True,distractor,0.684,40.5,0.651
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,6,0.917,40,38.3,2s,True,distractor,0.684,38.3,1.702
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,7,0.597,35,38.1,2p,False,distractor,0.684,35.1,1.068
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,8,0.585,30,32.8,s1,False,distractor,0.684,25.8,0.951
JKK2004W,2024-07-10-15-41-24,14,single,descending,False,9,0.975,25,58.6,p2,True,distractor,0.684,30.6,1.752
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,1,1.744,-25,-59.1,s2,False,distractor,1.018,-43.1,2.068
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,2,0.817,-65,-51.5,p1,True,target,0.784,-59.5,1.468
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,3,0.989,-60,-40.7,2s,True,target,0.801,-53.7,1.885
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,4,0.714,-35,-57.6,1s,True,target,0.801,-50.6,1.518
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,5,0.558,-55,-45.1,s2,False,distractor,2.269,-57.1,1.234
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,6,0.54,-45,-29.2,2p,False,distractor,0.984,-54.2,1.701
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,7,0.747,-50,-46.4,s1,False,distractor,1.201,-58.4,1.535
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,8,0.972,-30,-60.0,1p,False,distractor,1.101,-50.0,1.601
JKK2004W,2024-07-10-15-41-24,15,dual,random,True,9,0.901,-40,-50.7,p1,True,target,0.768,-65.7,1.151
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,1,1.901,25,62.1,p2,True,target,1.451,49.1,2.185
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,2,0.538,30,52.4,1s,True,target,0.584,58.4,1.101
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,3,0.86,35,32.9,2p,False,distractor,0.617,48.9,1.651
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,4,0.807,40,62.6,s1,False,distractor,0.851,47.6,1.218
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,5,0.917,45,28.8,2s,True,target,1.051,41.8,1.184
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,6,0.713,50,58.9,p1,True,target,0.751,44.9,1.134
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,7,0.689,55,44.8,s2,False,distractor,0.651,51.8,0.917
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,8,0.716,60,37.9,1p,False,distractor,0.818,49.9,1.117
JKK2004W,2024-07-10-15-41-24,16,dual,ascending,False,9,0.597,65,63.3,p2,True,target,0.651,47.3,1.034
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,1,1.994,-65,-49.9,1p,False,target,0.651,-56.9,1.185
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,2,0.697,-60,-31.7,p1,True,target,0.651,-55.7,1.251
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,3,0.579,-55,-53.8,2s,True,target,0.651,-61.8,0.601
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,4,0.735,-50,-25.9,s2,False,target,0.651,-47.9,1.335
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,5,0.569,-45,-42.7,s1,False,target,0.651,-42.7,0.651
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,6,0.617,-40,-43.5,1s,True,target,0.651,-43.5,0.417
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,7,0.937,-35,-36.6,p2,True,target,0.651,-31.6,0.751
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,8,0.611,-30,-36.9,2p,False,target,0.651,-36.9,0.517
JKK2004W,2024-07-10-15-41-24,17,single,ascending,True,9,0.793,-25,-58.1,1p,False,target,0.651,-42.1,2.753
JKK2004W,2024-07-10-15-41-24,18,single,descending,False,1,1.973,65,39.0,1s,True,target,0.651,52.0,1.752
JKK2004W,2024-07-10-15-41-24,18,single,descending,False,2,0.704,60,63.7,s2,False,target,0.651,55.7,1.235
JKK2004W,2024-07-10-15-41-24,18,single,descending,False,3,0.956,55,29.3,2s,True,target,0.651,44.3,1.268
JKK2004W,2024-07-10-15-41-24,18,single,descending,False,4,0.737,50,40.7,p1,True,target,0.651,44.7,0.868
