Participant,Session,Block,Task,Order,ComplementaryOri,Trial,OnsetDelay,Orientation,WidegetInitialOri,Color,ColorIsTarget,ColorResponse,ColorRT,OrientationResponse,OrientationRT
MGM2000W,2024-06-24-14-01-13,1,single,color,True,1,1.631,-55,-46.0,1p,False,distractor,1.785,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,2,0.923,-30,-32.0,p2,True,target,0.851,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,3,0.964,-40,-34.7,2s,True,target,1.435,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,4,0.945,-50,-46.2,p1,True,target,0.684,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,5,0.598,-35,-41.8,s2,False,distractor,1.084,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,6,0.782,-60,-30.5,1s,True,target,1.919,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,7,0.815,-25,-39.9,2p,False,distractor,2.437,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,8,0.687,-65,-41.2,s1,False,distractor,1.735,,
MGM2000W,2024-06-24-14-01-13,1,single,color,True,9,0.758,-45,-42.9,2s,True,target,0.868,,
MGM2000W,2024-06-24-14-01-13,2,single,random,False,1,1.75,45,59.6,p1,True,target,0.868,50.6,7.173
MGM2000W,2024-06-24-14-01-13,2,single,random,False,2,0.678,40,62.3,1s,True,target,0.868,43.3,4.054
MGM2000W,2024-06-24-14-01-13,2,single,random,False,3,0.632,65,59.0,p2,True,target,0.868,63.0,3.453
MGM2000W,2024-06-24-14-01-13,2,single,random,False,4,0.597,25,58.0,2p,False,target,0.868,35.0,5.221
MGM2000W,2024-06-24-14-01-13,2,single,random,False,5,0.867,55,51.7,s1,False,target,0.868,57.7,3.603
MGM2000W,2024-06-24-14-01-13,2,single,random,False,6,0.711,35,35.4,1p,False,target,0.868,33.4,3.17
MGM2000W,2024-06-24-14-01-13,2,single,random,False,7,0.718,60,33.2,s2,False,target,0.868,46.2,3.787
MGM2000W,2024-06-24-14-01-13,2,single,random,False,8,0.598,30,54.2,s1,False,target,0.868,31.2,4.12
MGM2000W,2024-06-24-14-01-13,2,single,random,False,9,0.948,50,46.6,1s,True,target,0.868,51.6,2.352
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,1,1.619,-65,-26.3,2p,False,distractor,1.301,47.7,7.373
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,2,0.89,-60,-55.1,2s,True,target,2.069,-50.1,6.539
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,3,0.828,-55,-30.7,1p,False,distractor,5.555,-46.7,4.487
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,4,0.519,-50,-37.7,s2,False,target,5.004,-49.7,5.455
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,5,0.853,-45,-38.6,p1,True,target,2.552,-57.6,5.121
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,6,0.892,-40,-26.3,p2,True,target,2.619,47.7,8.49
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,7,0.776,-35,-61.6,2s,True,target,3.136,-39.6,4.27
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,8,0.76,-30,-40.6,1s,True,target,5.088,-20.6,6.672
MGM2000W,2024-06-24-14-01-13,3,dual,ascending,True,9,0.684,-25,-62.8,p1,True,distractor,4.137,-18.8,5.471
MGM2000W,2024-06-24-14-01-13,4,single,random,False,1,1.54,60,29.4,p2,True,distractor,4.137,60.4,5.538
MGM2000W,2024-06-24-14-01-13,4,single,random,False,2,0.955,30,29.0,1p,False,distractor,4.137,29.0,2.052
MGM2000W,2024-06-24-14-01-13,4,single,random,False,3,0.648,40,43.4,s2,False,distractor,4.137,46.4,2.386
MGM2000W,2024-06-24-14-01-13,4,single,random,False,4,0.92,65,26.4,s1,False,distractor,4.137,60.4,5.588
MGM2000W,2024-06-24-14-01-13,4,single,random,False,5,0.901,25,32.6,2p,False,distractor,4.137,30.6,2.719
MGM2000W,2024-06-24-14-01-13,4,single,random,False,6,0.601,50,36.5,p2,True,distractor,4.137,49.5,3.787
MGM2000W,2024-06-24-14-01-13,4,single,random,False,7,0.893,35,36.8,s1,False,distractor,4.137,35.8,1.852
MGM2000W,2024-06-24-14-01-13,4,single,random,False,8,0.887,55,36.7,p1,True,distractor,4.137,57.7,4.187
MGM2000W,2024-06-24-14-01-13,4,single,random,False,9,0.957,45,28.4,2s,True,distractor,4.137,49.4,4.321
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,1,1.671,-65,-29.1,s2,False,distractor,4.137,-56.1,5.238
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,2,0.943,-60,-59.5,2p,False,distractor,4.137,-59.5,2.185
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,3,0.986,-55,-28.7,1p,False,distractor,4.137,-48.7,5.955
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,4,0.746,-50,-48.1,1s,True,distractor,4.137,-54.1,4.738
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,5,0.607,-45,-60.9,p2,True,distractor,4.137,-51.9,3.837
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,6,0.827,-40,-55.7,2p,False,distractor,4.137,-40.7,3.036
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,7,0.612,-35,-30.4,2s,True,distractor,4.137,-30.4,2.302
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,8,0.692,-30,-61.2,s2,False,distractor,4.137,-35.2,6.322
MGM2000W,2024-06-24-14-01-13,5,single,ascending,True,9,0.875,-25,-40.7,1p,False,distractor,4.137,-26.7,3.12
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,1,1.651,40,58.2,1s,True,target,2.786,37.2,3.937
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,2,0.969,65,59.7,p1,True,distractor,3.654,64.7,2.919
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,3,0.547,45,37.4,s1,False,target,3.837,43.4,3.82
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,4,0.66,50,26.6,p2,True,target,2.452,46.6,4.454
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,5,0.98,30,42.5,1s,True,target,4.087,45.5,3.687
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,6,0.994,35,30.0,p1,True,target,2.836,48.0,4.671
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,7,0.506,25,47.0,2s,True,target,4.687,31.0,3.269
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,8,0.711,60,39.2,s2,False,target,6.24,115.2,8.174
MGM2000W,2024-06-24-14-01-13,6,dual,random,False,9,0.783,55,52.1,1p,False,distractor,2.419,52.1,2.085
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,1,1.987,-25,-27.9,s1,False,distractor,2.019,46.1,8.173
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,2,0.915,-30,-50.9,2p,False,distractor,1.618,-40.9,2.869
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,3,0.656,-35,-26.5,s1,False,distractor,2.752,-41.5,3.92
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,4,0.607,-40,-60.8,p1,True,target,2.352,-44.8,3.47
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,5,0.556,-45,-40.5,1s,True,target,1.718,-47.5,4.32
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,6,0.841,-50,-40.2,1p,False,distractor,2.686,-51.2,3.57
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,7,0.875,-55,-35.8,2s,True,target,4.237,-47.8,3.369
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,8,0.642,-60,-54.1,p2,True,target,4.17,-63.1,3.636
MGM2000W,2024-06-24-14-01-13,7,dual,descending,True,9,0.889,-65,-27.0,s2,False,target,3.503,-64.0,3.803
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,1,1.733,65,62.3,2p,False,target,3.503,67.3,2.002
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,2,0.921,60,53.9,2p,False,target,3.503,53.9,1.518
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,3,0.7,55,41.8,s2,False,target,3.503,55.8,5.455
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,4,0.528,50,56.3,s1,False,target,3.503,52.3,2.786
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,5,0.831,45,56.5,1p,False,target,3.503,51.5,4.287
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,6,0.86,40,50.1,p1,True,target,3.503,39.1,2.986
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,7,0.617,35,50.4,p2,True,target,3.503,39.4,3.854
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,8,0.903,30,28.4,2s,True,target,3.503,27.4,2.536
MGM2000W,2024-06-24-14-01-13,8,single,descending,False,9,0.792,25,45.6,1s,True,target,3.503,34.6,3.27
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,1,1.813,-65,-37.0,2p,False,distractor,1.568,-48.0,3.57
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,2,0.584,-60,-57.9,s2,False,target,3.42,-64.9,2.469
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,3,0.516,-55,-57.6,1s,True,target,2.085,-57.6,2.319
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,4,0.572,-50,-38.1,s1,False,distractor,1.418,-51.1,3.57
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,5,0.66,-45,-38.9,p1,True,target,2.385,-52.9,3.036
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,6,0.698,-40,-41.6,2s,True,target,2.686,-54.6,3.136
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,7,0.655,-35,-35.9,1p,False,distractor,1.735,-32.9,2.685
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,8,0.674,-30,-51.2,p2,True,target,1.868,-29.2,2.902
MGM2000W,2024-06-24-14-01-13,9,dual,ascending,True,9,0.816,-25,-38.0,2p,False,distractor,1.185,-16.0,3.803
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,1,1.624,65,60.4,1s,True,distractor,1.185,59.4,2.352
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,2,0.997,60,33.1,s2,False,distractor,1.185,59.1,4.471
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,3,0.971,55,59.5,1p,False,distractor,1.185,56.5,1.802
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,4,0.639,50,53.9,s1,False,distractor,1.185,52.9,1.585
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,5,0.876,45,39.2,p1,True,distractor,1.185,39.2,2.269
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,6,0.98,40,32.9,2s,True,distractor,1.185,32.9,1.585
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,7,0.694,35,46.3,p2,True,distractor,1.185,41.3,3.486
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,8,0.968,30,56.7,p2,True,distractor,1.185,31.7,2.986
MGM2000W,2024-06-24-14-01-13,10,single,descending,False,9,0.833,25,30.7,1s,True,distractor,1.185,26.7,2.419
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,1,1.589,-65,-41.6,1p,False,distractor,1.185,-55.6,3.587
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,2,0.785,-60,-27.9,s1,False,distractor,1.185,-57.9,2.919
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,3,0.803,-55,-65.0,2p,False,distractor,1.185,-57.0,2.269
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,4,0.694,-50,-43.0,s2,False,distractor,1.185,-48.0,2.052
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,5,0.801,-45,-55.8,p1,True,distractor,1.185,-43.8,2.836
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,6,0.854,-40,-29.3,2s,True,distractor,1.185,-35.3,4.938
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,7,0.854,-35,-48.9,p2,True,distractor,1.185,-43.9,3.687
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,8,0.68,-30,-57.8,1p,False,distractor,1.185,-35.8,3.62
MGM2000W,2024-06-24-14-01-13,11,single,ascending,True,9,0.565,-25,-50.1,1s,True,distractor,1.185,-22.1,4.271
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,1,1.846,65,36.2,s1,False,distractor,1.451,48.2,2.986
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,2,0.993,60,63.7,p1,True,target,2.752,49.7,3.236
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,3,0.739,55,54.1,s2,False,target,3.503,62.1,3.603
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,4,0.623,50,53.6,2p,False,target,2.702,46.6,2.752
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,5,0.817,45,61.3,2s,True,target,2.019,44.3,4.587
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,6,0.505,40,27.1,2s,True,target,1.518,37.1,3.369
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,7,0.83,35,31.1,p1,True,target,1.034,45.1,2.836
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,8,0.673,30,40.2,s1,False,distractor,1.702,26.2,3.319
MGM2000W,2024-06-24-14-01-13,12,dual,descending,False,9,0.605,25,45.5,1p,False,distractor,1.201,25.5,2.802
MGM2000W,2024-06-24-14-01-13,13,dual,random,True,1,1.714,-40,-51.2,1s,True,target,1.152,-57.2,4.204
MGM2000W,2024-06-24-14-01-13,13,dual,random,True,2,0.853,-60,-30.3,2p,False,distractor,1.718,-66.3,3.369
