Participant,Session,Block,Task,Order,ComplementaryOri,Trial,OnsetDelay,Orientation,WidegetInitialOri,Color,ColorIsTarget,ColorResponse,ColorRT,OrientationResponse,OrientationRT
BSL2001M,2024-12-10-12-10-12,1,single,color,True,1,1.956,-30,-55.6,2p,False,distractor,0.717,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,2,0.883,-35,-56.1,1s,True,target,1.351,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,3,0.618,-50,-26.1,s1,False,distractor,1.318,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,4,0.663,-45,-60.6,p2,True,target,1.201,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,5,0.861,-65,-59.3,1p,False,distractor,1.351,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,6,0.766,-60,-37.8,2s,True,target,1.385,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,7,0.526,-55,-51.7,s2,False,distractor,0.667,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,8,0.853,-25,-45.2,p1,True,target,0.734,,
BSL2001M,2024-12-10-12-10-12,1,single,color,True,9,0.657,-40,-33.6,1p,False,distractor,0.534,,
BSL2001M,2024-12-10-12-10-12,2,single,random,False,1,1.725,60,62.5,p1,True,distractor,0.534,55.5,21.101
BSL2001M,2024-12-10-12-10-12,2,single,random,False,2,0.798,35,41.3,2s,True,distractor,0.534,47.3,4.387
BSL2001M,2024-12-10-12-10-12,2,single,random,False,3,0.904,50,29.3,p2,True,distractor,0.534,45.3,5.872
BSL2001M,2024-12-10-12-10-12,2,single,random,False,4,0.893,55,37.6,1s,True,distractor,0.534,50.6,4.721
BSL2001M,2024-12-10-12-10-12,2,single,random,False,5,0.591,25,33.2,s2,False,distractor,0.534,23.2,4.637
BSL2001M,2024-12-10-12-10-12,2,single,random,False,6,0.894,65,43.5,2p,False,distractor,0.534,67.5,4.754
BSL2001M,2024-12-10-12-10-12,2,single,random,False,7,0.659,30,51.1,s1,False,distractor,0.534,16.1,5.805
BSL2001M,2024-12-10-12-10-12,2,single,random,False,8,0.685,40,31.8,2p,False,distractor,0.534,61.8,5.205
BSL2001M,2024-12-10-12-10-12,2,single,random,False,9,0.642,45,61.6,1s,True,distractor,0.534,40.6,3.72
BSL2001M,2024-12-10-12-10-12,3,single,random,True,1,1.915,-60,-50.7,2s,True,distractor,0.534,-63.7,2.669
BSL2001M,2024-12-10-12-10-12,3,single,random,True,2,0.808,-55,-31.5,s1,False,distractor,0.534,-54.5,3.67
BSL2001M,2024-12-10-12-10-12,3,single,random,True,3,0.58,-40,-29.6,p1,True,distractor,0.534,-41.6,4.037
BSL2001M,2024-12-10-12-10-12,3,single,random,True,4,0.543,-30,-41.5,p2,True,distractor,0.534,-27.5,2.953
BSL2001M,2024-12-10-12-10-12,3,single,random,True,5,0.608,-45,-60.8,1p,False,distractor,0.534,-47.8,3.436
BSL2001M,2024-12-10-12-10-12,3,single,random,True,6,0.519,-50,-37.4,s2,False,distractor,0.534,-49.4,1.552
BSL2001M,2024-12-10-12-10-12,3,single,random,True,7,0.859,-65,-26.7,1s,True,distractor,0.534,-55.7,3.403
BSL2001M,2024-12-10-12-10-12,3,single,random,True,8,0.547,-35,-43.5,p2,True,distractor,0.534,-36.5,2.219
BSL2001M,2024-12-10-12-10-12,3,single,random,True,9,0.855,-25,-44.2,2s,True,distractor,0.534,-31.2,3.053
BSL2001M,2024-12-10-12-10-12,4,single,ascending,False,1,1.566,25,34.6,1p,False,distractor,0.534,27.6,1.802
BSL2001M,2024-12-10-12-10-12,4,single,ascending,False,2,0.749,30,28.0,s2,False,distractor,0.534,23.0,2.002
