Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,1,0.7741319065088956,86,1s,True,distractor,3.652945204755156,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,2,0.5995786636364984,71,1p,False,distractor,3.68636677740119,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,3,0.7675870110441302,3,s2,False,distractor,3.035849812377478,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,4,0.8204052275619902,25,2s,True,target,1.3178045826805374,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,5,0.8287145241759826,42,2p,False,distractor,1.4178988760061202,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,6,0.7371549502823169,67,p1,True,target,3.0865299869569753,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,7,0.7615523467961991,2,p2,True,target,1.0009224076643477,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,8,0.968188674567056,6,s1,False,distractor,1.6680190751168311,,
NHF2002WRNO,2011-01-03-07-03-18,1,single,color,9,0.5867688152386792,18,p1,True,distractor,1.1022522794291945,,
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,1,0.9635952201154043,18,1p,False,distractor,1.1022522794291945,0.4870415080956473,2.4523610339673496
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,2,0.6173909201896646,86,p2,True,distractor,1.1022522794291945,0.742971723206613,5.838280104668115
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,3,0.8838026371149617,42,s1,False,distractor,1.1022522794291945,0.3833735728608258,2.335520967514185
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,4,0.9327747062741862,67,1s,True,distractor,1.1022522794291945,0.6862783211250699,3.4196867794662467
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,5,0.734631469423581,25,s2,False,distractor,1.1022522794291945,0.32020092482710644,3.0027628690796746
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,6,0.7130371489709328,6,2p,False,distractor,1.1022522794291945,0.10638580840528702,1.8685656156527557
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,7,0.5896069587640502,3,2s,True,distractor,1.1022522794291945,0.025395234003082745,1.55150897310466
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,8,0.608592448984995,71,p1,True,distractor,1.1022522794291945,0.5550735905934989,1.3014198733758349
NHF2002WRNO,2011-01-03-07-03-18,2,single,random,9,0.9459433074903791,2,1s,True,distractor,1.1022522794291945,0.0027178731704655236,2.0186086260977163
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,1,0.9748721267044482,2,2s,True,distractor,1.1022522794291945,0.0027178731704655236,0.8009396989207289
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,2,0.5057653309612259,3,s1,False,distractor,1.1022522794291945,0.01405655358677409,1.2179886288221269
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,3,0.9493421188139344,6,p2,True,distractor,1.1022522794291945,0.03511410293134718,1.0344870374667607
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,4,0.5406463508428354,18,2p,False,distractor,1.1022522794291945,0.14364147263030103,1.1345570732744363
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,5,0.8156556432618927,25,1p,False,distractor,1.1022522794291945,0.12096411179768381,1.3513670355260956
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,6,0.8892868026192957,42,s2,False,distractor,1.1022522794291945,0.22625185852054944,1.017835806459857
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,7,0.6797504024963701,67,p1,True,distractor,1.1022522794291945,0.2618877112575193,0.9344201115969781
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,8,0.7978902607038516,71,1s,True,distractor,1.1022522794291945,0.32020092482710644,0.767617955290234
NHF2002WRNO,2011-01-03-07-03-18,3,single,ascending,9,0.5790881223291556,86,1p,False,distractor,1.1022522794291945,0.38175376137278166,0.7843506666773692
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,1,0.876692055408641,6,s2,False,distractor,5.304308694951715,0.1452612841183451,3.035912633128646
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,2,0.7157199678976038,71,p2,True,target,3.219299467765154,0.2278716700085935,1.384604499831653
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,3,0.765980558329058,3,2s,True,target,4.0699549494354414,0.015676365074818222,1.000960659903967
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,4,0.7400372294564318,18,2p,False,target,2.301882321183257,0.052932029299832185,1.4514473341298526
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,5,0.8306899133356714,25,s1,False,distractor,2.785630095244983,0.08532825906071392,1.3513154105522744
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,6,0.8198247231532563,67,2p,False,target,2.2685375640103302,0.33639903970754725,1.2512142753625994
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,7,0.7779365023844206,2,2s,True,target,3.436121869769295,0.01891598805090631,1.2345527815598416
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,8,0.5126194525604338,42,s1,False,distractor,3.2526582196599065,0.26512733423360746,1.134585995699581
NHF2002WRNO,2011-01-03-07-03-18,4,dual,random,9,0.8012823052252818,86,1s,True,target,2.351957612786464,0.20843393215206446,0.4839377912846885
NHF2002WRNO,2011-01-03-07-03-18,5,single,random,1,0.824576965853955,71,p1,True,target,2.351957612786464,0.37203489244451715,1.6516035774241118
