Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,3,0.9099813468561344,6,s2,False,distractor,1.6682751696625928,0.17232407142175118,0.9510781138301354
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,4,0.9471260768373326,2,1p,False,distractor,3.3028317700059233,0.0672204716891053,0.8344379142176876
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,5,0.7344243782314515,3,p2,True,target,1.384646771441112,0.09349637162226676,0.7176137583383024
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,6,0.844549618614362,86,1s,True,target,2.1351478625292657,0.756576434641459,1.0180016928316036
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,7,0.6280397927535954,25,s1,False,distractor,1.5848656396437946,0.3067948534326363,1.8352445750974766
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,8,0.6239476750702899,42,1p,False,distractor,1.4013766723214758,0.4165353766828989,0.5007867834829085
MGM2000WRNO,2023-12-13-16-19-54,37,dual,random,9,0.9812794634027876,71,2p,False,distractor,1.5015923601408758,0.5664625704191731,0.7508798458384263
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,1,0.6758543904540815,86,s2,False,distractor,1.5015923601408758,0.8338584932684044,1.485546241690372
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,2,0.7976790895824111,71,p1,True,distractor,1.5015923601408758,0.8601343932015659,2.2190087901458355
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,3,0.9790356799127162,67,2s,True,distractor,1.5015923601408758,0.7782154110570038,1.5018077588347296
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,4,0.8628230427190289,42,s2,False,distractor,1.5015923601408758,0.7179354053279863,1.4516885305979486
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,5,0.6482757370259615,25,2s,True,distractor,1.5015923601408758,0.6128318055953403,2.6194945937095326
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,6,0.8010685472064221,18,2p,False,distractor,1.5015923601408758,0.5401866704860117,1.051434750459066
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,7,0.6997899451026217,6,1s,True,distractor,1.5015923601408758,0.3578010121264203,1.1345891269920685
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,8,0.5846236787956438,3,s1,False,distractor,1.5015923601408758,0.0672204716891053,1.9186410944566887
MGM2000WRNO,2023-12-13-16-19-54,38,single,descending,9,0.7556438188592915,2,1p,False,distractor,1.5015923601408758,0.0332163658932493,1.5519721629716514
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,1,0.6569470468718264,42,p2,True,target,1.201148407531491,0.3840769120595818,1.751981776402772
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,2,0.7291705832763169,2,p1,True,target,1.501395393214807,0.028579442375632525,1.3353902222002034
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,3,0.8396367387844916,18,2s,True,target,6.205206287617784,0.6143774467678793,1.6849776035955983
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,4,0.5784333719814925,25,p2,True,target,0.9008909410395063,0.5633712880740953,2.0353861021580997
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,5,0.8899964909956528,86,2p,False,distractor,1.1344055321319502,0.6792943760145136,1.3182587979163145
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,6,0.6083800806636379,67,1s,True,target,1.334541638085284,0.7148441229829083,0.701045045070714
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,7,0.8462758942963119,6,s1,False,distractor,3.6365136203535258,0.28051895349947487,0.4172825647769969
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,8,0.6994849869847914,3,1p,False,distractor,2.502107726813847,0.0672204716891053,0.8676389484207903
MGM2000WRNO,2023-12-13-16-19-54,39,dual,random,9,0.8628355306320659,71,p1,True,target,1.2177995216416093,0.5896471880072568,1.2348579416702705
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,1,0.6987310781134516,86,s2,False,target,1.2177995216416093,0.8848646519621883,2.4523864079087616
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,2,0.6568370836271369,71,1s,True,target,1.2177995216416093,0.7936718227823929,1.7853696581305485
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,3,0.5959248416282577,67,s2,False,target,1.2177995216416093,0.7287548935357586,1.9021226167906207
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,4,0.733337109835965,42,1p,False,target,1.2177995216416093,0.6329251408383463,0.9848519784513883
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,5,0.7867964950208406,25,p2,True,target,1.2177995216416093,0.5602800057290175,1.0847539648179918
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,6,0.6433146200930522,18,p1,True,target,1.2177995216416093,0.4227179413730545,1.9355119441465831
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,7,0.9384422499763004,6,s1,False,target,1.2177995216416093,0.23569535949584647,1.385157801227706
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,8,0.8043564518593033,3,2s,True,target,1.2177995216416093,0.09349637162226676,1.8019882455923835
MGM2000WRNO,2023-12-13-16-19-54,40,single,descending,9,0.7944669530158546,2,2p,False,target,1.2177995216416093,0.034762007065788136,1.384803622167965
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,1,0.9083530761632876,2,p2,True,target,1.2177995216416093,0.034762007065788136,0.8512285315086956
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,2,0.9399410246510971,3,s1,False,target,1.2177995216416093,0.06103790699894969,1.1514668434188025
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,3,0.7396487576383801,6,s2,False,target,1.2177995216416093,0.11822663038288934,1.434785154259771
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,4,0.7407297671616497,18,p1,True,target,1.2177995216416093,0.23724100066838533,1.1679556856943236
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,5,0.8514342243848977,25,1p,False,target,1.2177995216416093,0.33770767688341446,1.134868856167941
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,6,0.8128435911620289,42,2s,True,target,1.2177995216416093,0.4304461472357491,1.0680985138210417
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,7,0.5327725972771712,67,1s,True,target,1.2177995216416093,0.6483815525637353,3.4533275122680607
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,8,0.8141496051853744,71,2p,False,target,1.2177995216416093,0.7658502816766924,1.5515919625927381
MGM2000WRNO,2023-12-13-16-19-54,41,single,ascending,9,0.9850894461161666,86,2p,False,target,1.2177995216416093,0.8539518285114103,1.334995204126244
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,1,0.9460128073529607,2,p2,True,target,1.6347846482890418,0.054855342308793985,0.9676930872196863
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,2,0.6467606942819764,3,1s,True,target,2.8190473884355924,0.0904050892771889,1.001381298333854
MGM2000WRNO,2023-12-13-16-19-54,42,dual,ascending,3,0.8310989323669583,6,s1,False,target,2.769185120720522,0.22333023011553518,0.3172504718172604
