Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,3,0.8014114462709252,6,1s,True,distractor,1.2011187274895292,0.12096411179768381,1.885339140316546
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,4,0.9725537803570512,18,2p,False,distractor,1.2011187274895292,0.3493575316119,1.9686456499409815
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,5,0.79796920148654,25,2s,True,distractor,1.2011187274895292,0.40605093369344303,1.1511600748763158
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,6,0.7591458639228104,42,s2,False,distractor,1.2011187274895292,0.6700802062446292,1.5349648990386413
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,7,0.8386011551060923,67,2s,True,distractor,1.2011187274895292,0.781847198919671,1.7350853180546437
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,8,0.6893135199317352,71,p2,True,distractor,1.2011187274895292,0.7980453138001119,1.0180373504208546
ASH2003WRNO,2023-12-14-12-38-25,35,single,ascending,9,0.6708575824208493,86,1p,False,distractor,1.2011187274895292,0.9389689132599475,1.2517460290803228
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,1,0.750869701114694,86,2p,False,target,5.454536068014249,0.9875632579012699,2.1854359544686304
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,2,0.7822542353892243,71,1s,True,target,1.3679118154627758,0.47246320470325054,1.0844855088216718
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,3,0.5846623917594094,67,p1,True,target,0.9342379065501518,0.723533985350084,0.667434524492819
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,4,0.8656803697292732,42,s1,False,distractor,1.2011632004214334,0.47246320470325054,0.6173884810129948
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,5,0.8775593940711521,25,s2,False,distractor,1.0343253285163883,0.45626508982280967,0.9677944442423723
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,6,0.650558351235563,18,s1,False,distractor,1.1677298185411473,0.32344054780319464,1.5849994355357921
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,7,0.7925647454925121,6,2s,True,target,1.1844401339910746,0.06103108674005257,1.0512374826578252
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,8,0.809541202202605,3,p2,True,target,1.5197570222915147,0.010816930610685916,0.818103531119732
ASH2003WRNO,2023-12-14-12-38-25,36,dual,descending,9,0.704331003277139,2,1s,True,target,1.0843614200114189,0.005957496146553698,0.7341855964300521
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,1,0.713096859123082,18,2p,False,distractor,2.3206156297785583,0.08370844757266979,1.0345536021675343
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,2,0.6774846983694096,67,p1,True,target,1.251216085890519,0.744591534694657,1.0677105054708136
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,3,0.9099813468561344,6,s2,False,distractor,1.0677363184311162,0.015676365074818222,1.1844513299738537
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,4,0.9471260768373326,2,1p,False,distractor,1.834946643366493,0.007577307634597741,1.217936337775427
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,5,0.7344243782314515,3,p2,True,target,1.16775096650872,0.010816930610685916,1.8854349281700706
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,6,0.844549618614362,86,1s,True,target,1.8516131078836224,0.20195468619988813,1.5181920726843146
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,7,0.6280397927535954,25,s1,False,distractor,1.3512294899701374,0.23111129298468164,0.951013220900677
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,8,0.6239476750702899,42,1p,False,distractor,3.0024814652058467,0.38985281881300216,0.884336166850062
ASH2003WRNO,2023-12-14-12-38-25,37,dual,random,9,0.9812794634027876,71,2p,False,distractor,1.7183289746749324,0.5291566067847936,0.9175347440893802
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,1,0.6758543904540815,86,s2,False,distractor,1.7183289746749324,0.9794642004610494,2.002143408722759
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,2,0.7976790895824111,71,p1,True,distractor,1.7183289746749324,0.8288217320729494,2.0353587799363595
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,3,0.9790356799127162,67,2s,True,distractor,1.7183289746749324,0.668460394756585,1.2680632411311308
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,4,0.8628230427190289,42,s2,False,distractor,1.7183289746749324,0.5599330250576312,1.9020503887650193
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,5,0.6482757370259615,25,2s,True,distractor,1.7183289746749324,0.4595047127988979,1.2013109251954575
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,6,0.8010685472064221,18,2p,False,distractor,1.7183289746749324,0.25864808828143115,1.7184412455032998
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,7,0.6997899451026217,6,1s,True,distractor,1.7183289746749324,0.06751033269222892,1.334641086334159
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,8,0.5846236787956438,3,s1,False,distractor,1.7183289746749324,0.01891598805090631,0.9846795414250664
ASH2003WRNO,2023-12-14-12-38-25,38,single,descending,9,0.7556438188592915,2,1p,False,distractor,1.7183289746749324,0.009197119122641784,1.0512987495640118
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,1,0.6569470468718264,42,p2,True,target,1.784950359810864,0.048072594835699964,1.0512135356943872
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,2,0.7291705832763169,2,p1,True,target,1.63625495616634,0.039973537395479486,0.9011316961696139
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,3,0.8396367387844916,18,2s,True,target,5.106286264488517,0.3914726303010462,2.0021630016926792
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,4,0.5784333719814925,25,p2,True,target,0.817496149048111,0.3947122532771344,1.151132084919027
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,5,0.8899964909956528,86,2p,False,distractor,1.5347639933456776,0.49352075404782364,0.7174864769631313
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,6,0.6083800806636379,67,1s,True,target,1.4846828069198637,0.6441632224359237,0.7841980519610843
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,7,0.8462758942963119,6,s1,False,distractor,4.40563636878187,0.46598395875107423,0.9345206051179957
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,8,0.6994849869847914,3,1p,False,distractor,0.9842435200916952,0.01891598805090631,1.1013196020821852
ASH2003WRNO,2023-12-14-12-38-25,39,dual,random,9,0.8628355306320659,71,p1,True,target,2.118691413520537,0.46760377023911825,1.6848047809330637
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,1,0.6987310781134516,86,s2,False,target,2.118691413520537,0.9827038234371376,1.8685622709685958
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,2,0.6568370836271369,71,1s,True,target,2.118691413520537,0.8676972077860075,1.184665919645795
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,3,0.5959248416282577,67,s2,False,target,2.118691413520537,0.9454481592121237,1.8351096071173743
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,4,0.733337109835965,42,1p,False,target,2.118691413520537,0.5469745331532785,1.501735843845836
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,5,0.7867964950208406,25,p2,True,target,2.118691413520537,0.4838018851195591,1.8518870984648856
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,6,0.6433146200930522,18,p1,True,target,2.118691413520537,0.30724243292275377,1.5516123925845022
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,7,0.9384422499763004,6,s1,False,target,2.118691413520537,0.07236976715636123,1.618438726407021
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,8,0.8043564518593033,3,2s,True,target,2.118691413520537,0.023775422515038613,1.4349116870198486
ASH2003WRNO,2023-12-14-12-38-25,40,single,descending,9,0.7944669530158546,2,2p,False,target,2.118691413520537,0.012436742098730047,1.7020419295777174
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,1,0.9083530761632876,2,p2,True,target,2.118691413520537,0.005957496146553698,0.8844745616383989
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,2,0.9399410246510971,3,s1,False,target,2.118691413520537,0.012436742098730047,1.0511690627622556
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,3,0.7396487576383801,6,s2,False,target,2.118691413520537,0.07398957864440528,1.7849693307821326
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,4,0.7407297671616497,18,p1,True,target,2.118691413520537,0.1938556287596677,1.9020326617919636
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,5,0.8514342243848977,25,1p,False,target,2.118691413520537,0.3623160235162527,1.8853027533723434
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,6,0.8128435911620289,42,2s,True,target,2.118691413520537,0.5631726480337194,1.6017999408477408
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,7,0.5327725972771712,67,1s,True,target,2.118691413520537,0.9162915524273302,1.685061666540605
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,8,0.8141496051853744,71,2p,False,target,2.118691413520537,0.8450198469533904,1.3349810088143386
ASH2003WRNO,2023-12-14-12-38-25,41,single,ascending,9,0.9850894461161666,86,2p,False,target,2.118691413520537,0.9648858970686529,1.3015793488852978
ASH2003WRNO,2023-12-14-12-38-25,42,dual,ascending,1,0.9460128073529607,2,p2,True,target,0.7673490307233806,0.004337684658509655,1.3346410863337042
ASH2003WRNO,2023-12-14-12-38-25,42,dual,ascending,2,0.6467606942819764,3,1s,True,target,0.9508866440942256,0.010816930610685916,0.8010756851554106
ASH2003WRNO,2023-12-14-12-38-25,42,dual,ascending,3,0.8310989323669583,6,s1,False,distractor,1.08584239974698,0.04645278334765583,0.8010380542127677
ASH2003WRNO,2023-12-14-12-38-25,42,dual,ascending,4,0.8925055251465579,18,2s,True,target,0.9676165525143006,0.09180750501289028,1.234691126157486
ASH2003WRNO,2023-12-14-12-38-25,42,dual,ascending,5,0.7334165643348468,25,1p,False,distractor,1.0024345042779714,0.1080056198933311,0.9013102098965646
ASH2003WRNO,2023-12-14-12-38-25,42,dual,ascending,6,0.54836856182426,42,p1,True,target,0.7507708900711805,0.14850090709443325,0.7677862960549646
