Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,3,0.9790356799127162,67,2s,True,distractor,1.1011022345737729,0.45788490131085374,1.851739155856194
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,4,0.8628230427190289,42,s2,False,distractor,1.1011022345737729,0.45788490131085374,0.9177531855384586
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,5,0.6482757370259615,25,2s,True,distractor,1.1011022345737729,0.36393583500429677,1.4515880736471445
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,6,0.8010685472064221,18,2p,False,distractor,1.1011022345737729,0.33963866268363546,1.1847202335702605
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,7,0.6997899451026217,6,1s,True,distractor,1.1011022345737729,0.11934430030963972,1.9186121584789362
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,8,0.5846236787956438,3,s1,False,distractor,1.1011022345737729,0.015676365074818222,1.6681686771589739
PBF2003WRNO,2023-12-13-13-14-27,38,single,descending,9,0.7556438188592915,2,1p,False,distractor,1.1011022345737729,0.009197119122641784,1.1346031122084241
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,1,0.6569470468718264,42,p2,True,target,1.7348600576951867,0.03673391441939131,0.5006303903501248
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,2,0.7291705832763169,2,p1,True,target,0.9508525664095941,0.004337684658509655,0.5673618894652463
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,3,0.8396367387844916,18,2s,True,target,1.6015083962884091,0.22463204703250533,0.533883714597323
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,4,0.5784333719814925,25,p2,True,target,1.1525015954139235,0.1663188334629182,0.6174699919283739
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,5,0.8899964909956528,86,2p,False,distractor,1.8349198312644148,0.22625185852054944,0.7675538988441986
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,6,0.6083800806636379,67,1s,True,target,1.4846700387024612,0.30562262143470964,0.7341444542435056
PBF2003WRNO,2023-12-13-13-14-27,39,dual,random,7,0.8462758942963119,6,s1,False,distractor,1.384535625918943,0.20033487471184402,0.583956985421537
