Participant,Session,Block,Task,Order,Trial,OnsetDelay,Ndots,Color,ColorIsTarget,ColorResponse,ColorRT,NumerosityResponse,NumerosityRT
JDB2003WRNO,2023-12-13-16-14-20,8,dual,descending,9,0.7010089012601373,2,2s,True,distractor,2.235272110260894,0.0885678820368021,0.7507132643216892
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,1,0.8194018792137717,2,s1,False,distractor,2.235272110260894,0.07236976715636123,2.5856489414703674
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,2,0.6553803771601658,3,1s,True,distractor,2.235272110260894,0.10476599691724293,1.2013818699311969
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,3,0.795993559547403,6,p2,True,distractor,2.235272110260894,0.1533603415585655,1.2680800921039008
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,4,0.8792968884168573,18,s2,False,distractor,2.235272110260894,0.3007631869705774,0.8176761422337222
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,5,0.8283523363006929,25,p1,True,distractor,2.235272110260894,0.480562262143471,0.7342927907278636
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,6,0.5358475620369716,42,2p,False,distractor,2.235272110260894,0.6441632224359237,0.6842336708031098
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,7,0.7332161212705683,67,2s,True,distractor,2.235272110260894,0.7867066333838032,0.7341655942562966
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,8,0.9135156562691493,71,1p,False,distractor,2.235272110260894,0.8952340030827571,0.6507299957891064
JDB2003WRNO,2023-12-13-16-14-20,9,single,ascending,9,0.6931630470700629,86,2s,True,distractor,2.235272110260894,0.9827038234371376,0.8843734314249332
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,1,0.976604976246402,86,s2,False,distractor,2.235272110260894,0.985943446413226,2.28541022261561
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,2,0.8247202697391933,71,s1,False,distractor,2.235272110260894,0.9908028808773583,1.434787706289967
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,3,0.5514408277963049,67,2p,False,distractor,2.235272110260894,0.9357292902838592,1.468059690909513
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,4,0.9940177847775218,42,1p,False,distractor,2.235272110260894,0.4352075404782365,3.219534890085356
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,5,0.649641056640367,25,p2,True,distractor,2.235272110260894,0.5809905744022043,1.0178109269544393
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,6,0.7559434801771003,18,1s,True,distractor,2.235272110260894,0.3477377201238559,1.0009895823291117
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,7,0.8188427643081597,6,p1,True,distractor,2.235272110260894,0.38499338434886987,1.2346575864764873
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,8,0.87901605308837,3,p1,True,distractor,2.235272110260894,0.08208863608462576,1.184504546418566
JDB2003WRNO,2023-12-13-16-14-20,10,single,descending,9,0.7218031583082115,2,1p,False,distractor,2.235272110260894,0.0027178731704655236,0.8009639564384088
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,1,0.9668610520743319,2,2p,False,distractor,1.3344878460505925,0.2505490308412107,0.28370877543693496
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,2,0.8068307328246065,3,1s,True,target,2.0517618110787907,0.01405655358677409,0.884208293707502
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,3,0.9628180619665585,6,p2,True,target,1.7848103155405397,0.05617165227592036,0.6674602192257453
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,4,0.8335540105474686,18,s1,False,distractor,1.501345048263147,0.20681412066402038,1.2845297991166262
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,5,0.7215987197772415,25,s2,False,target,4.6704392290089345,0.12420373477377197,0.7675818800073557
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,6,0.998268800460085,42,2s,True,target,1.5679994203075012,0.3137216788749301,0.5506696007896608
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,7,0.9941012975505795,67,2p,False,distractor,1.2344349149027494,0.45626508982280967,0.7674462867026932
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,8,0.8532004568051306,71,1s,True,target,1.5013543780777354,0.6101471811869978,0.8841159285436788
JDB2003WRNO,2023-12-13-16-14-20,11,dual,ascending,9,0.8830330495694925,86,s2,False,distractor,1.1843549583920776,0.7040962474935549,1.2678934958130412
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,1,0.6659707162228494,42,1p,False,distractor,1.1843549583920776,0.5583132135695872,2.118624237987433
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,2,0.702549692430749,25,2s,True,distractor,1.1843549583920776,0.3914726303010462,0.6341642880822747
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,3,0.6792725938793716,2,p1,True,distractor,1.1843549583920776,0.0027178731704655236,1.9018120987791463
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,4,0.7166616663560978,18,p2,True,distractor,1.1843549583920776,0.16469902197487415,0.9676286534777319
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,5,0.679620725046983,71,s1,False,distractor,1.1843549583920776,0.7607896495750979,1.0345287106383694
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,6,0.9431605568617012,67,1s,True,distractor,1.1843549583920776,0.8628377733218754,1.2678462247527023
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,7,0.7642865984724558,86,p1,True,distractor,1.1843549583920776,0.8806556996903602,0.8343152444815587
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,8,0.9271308586492413,3,2s,True,distractor,1.1843549583920776,0.02053579953895044,1.7183608884222394
JDB2003WRNO,2023-12-13-16-14-20,12,single,random,9,0.5688659734220213,6,s2,False,distractor,1.1843549583920776,0.11934430030963972,1.1345775988665991
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,1,0.6671240967025074,86,p2,True,target,1.1844389267228053,0.7089556819576871,0.8508028927399209
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,2,0.56561749179876,71,1p,False,target,1.9683548240427626,0.8579783388577431,0.6005928164158831
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,3,0.522822701692399,67,s1,False,distractor,1.05092928062777,0.32668017077928274,0.900875696392859
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,4,0.9619890366193449,42,2p,False,distractor,1.6214580136577297,0.4092905566695312,0.4172610276850719
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,5,0.6864379164652903,25,1p,False,distractor,1.2844324580514694,0.46760377023911825,0.5173220446724827
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,6,0.5004026223932309,18,2p,False,distractor,1.4379019983839498,0.26836695720969567,0.4838740375519137
JDB2003WRNO,2023-12-13-16-14-20,13,dual,descending,7,0.6862038098689278,6,p1,True,target,0.7506352048733334,0.1420216611422569,0.7341798999718776
